,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter,product_ID,product_type,product_name,size,colour,price,quantity_y,description
3530,3530,709,951,97,2,194,772,36257,2021-06-17,2021-07-13,Marlee Edser,Genderqueer,71,4207 Hudson CrescentSuite 167,2915,Oscarberg,South Australia,Australia,6,Thursday,2,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers"
3531,3531,710,1083,93,1,93,134,27729,2021-02-07,2021-02-08,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,2,Sunday,1,1083,Trousers,Joggers,L,violet,94,60,"A violet coloured, L sized, Joggers Trousers"
3532,3532,710,649,93,1,93,134,27729,2021-02-07,2021-02-08,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,2,Sunday,1,649,Jacket,Coach,XL,green,115,48,"A green coloured, XL sized, Coach Jacket"
3533,3533,710,586,100,1,100,134,27729,2021-02-07,2021-02-08,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,2,Sunday,1,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket"
3534,3534,710,588,100,2,200,134,27729,2021-02-07,2021-02-08,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,2,Sunday,1,588,Jacket,Bomber,L,indigo,90,51,"A indigo coloured, L sized, Bomber Jacket"
3535,3535,710,708,119,1,119,134,27729,2021-02-07,2021-02-08,Raul Pockey,Male,64,178 Smitham GroveSuite 638,6036,South Hannah,Victoria,Australia,2,Sunday,1,708,Jacket,Trench Coat,L,orange,112,70,"A orange coloured, L sized, Trench Coat Jacket"
3536,3536,711,644,93,1,93,228,16935,2021-06-22,2021-07-08,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,6,Tuesday,2,644,Jacket,Coach,XL,yellow,115,68,"A yellow coloured, XL sized, Coach Jacket"
3537,3537,711,876,94,3,282,228,16935,2021-06-22,2021-07-08,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,6,Tuesday,2,876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers"
3538,3538,711,58,104,1,104,228,16935,2021-06-22,2021-07-08,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,6,Tuesday,2,58,Shirt,Dress,L,blue,119,61,"A blue coloured, L sized, Dress Shirt"
3539,3539,711,296,105,1,105,228,16935,2021-06-22,2021-07-08,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,6,Tuesday,2,296,Shirt,Cuban Collar,S,green,93,58,"A green coloured, S sized, Cuban Collar Shirt"
3540,3540,711,706,119,2,238,228,16935,2021-06-22,2021-07-08,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,6,Tuesday,2,706,Jacket,Trench Coat,S,orange,112,41,"A orange coloured, S sized, Trench Coat Jacket"
3541,3541,711,198,98,2,196,228,16935,2021-06-22,2021-07-08,Zaria Garken,Female,40,53 Jake CourtSuite 337,5447,Towneport,Northern Territory,Australia,6,Tuesday,2,198,Shirt,Camp Collared,L,blue,112,56,"A blue coloured, L sized, Camp Collared Shirt"
3542,3542,712,928,96,1,96,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers"
3543,3543,712,913,96,3,288,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers"
3544,3544,712,944,96,2,192,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers"
3545,3545,712,1237,112,2,224,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,1237,Trousers,Tracksuit Bottoms,M,yellow,91,80,"A yellow coloured, M sized, Tracksuit Bottoms Trousers"
3546,3546,712,650,93,1,93,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,650,Jacket,Coach,XS,blue,115,51,"A blue coloured, XS sized, Coach Jacket"
3547,3547,712,1219,105,3,315,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,1219,Trousers,Pleated,XL,indigo,90,45,"A indigo coloured, XL sized, Pleated Trousers"
3548,3548,712,450,107,3,321,474,11718,2021-08-18,2021-08-29,Clem Margetts,Non-binary,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,8,Wednesday,3,450,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket"
3549,3549,713,173,91,2,182,241,15915,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,31 Aaron WayApt. 752,2728,New Ava,Queensland,Australia,7,Wednesday,3,173,Shirt,Linen,L,violet,116,70,"A violet coloured, L sized, Linen Shirt"
3550,3550,713,524,102,1,102,241,15915,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,31 Aaron WayApt. 752,2728,New Ava,Queensland,Australia,7,Wednesday,3,524,Jacket,Windbreaker,XL,violet,109,54,"A violet coloured, XL sized, Windbreaker Jacket"
3551,3551,713,162,91,1,91,241,15915,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,31 Aaron WayApt. 752,2728,New Ava,Queensland,Australia,7,Wednesday,3,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt"
3552,3552,713,1250,112,2,224,241,15915,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,31 Aaron WayApt. 752,2728,New Ava,Queensland,Australia,7,Wednesday,3,1250,Trousers,Tracksuit Bottoms,XS,indigo,91,63,"A indigo coloured, XS sized, Tracksuit Bottoms Trousers"
3553,3553,713,873,113,2,226,241,15915,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,31 Aaron WayApt. 752,2728,New Ava,Queensland,Australia,7,Wednesday,3,873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers"
3554,3554,713,326,109,2,218,241,15915,2021-07-14,2021-08-09,Valentine Marley,Bigender,61,31 Aaron WayApt. 752,2728,New Ava,Queensland,Australia,7,Wednesday,3,326,Shirt,Mandarin Collar,S,yellow,108,76,"A yellow coloured, S sized, Mandarin Collar Shirt"
3555,3555,714,111,92,3,276,50,15121,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,13 Stokes SummitApt. 125,5725,East Aidan,Western Australia,Australia,2,Sunday,1,111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt"
3556,3556,714,331,109,3,327,50,15121,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,13 Stokes SummitApt. 125,5725,East Aidan,Western Australia,Australia,2,Sunday,1,331,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt"
3557,3557,714,1022,90,2,180,50,15121,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,13 Stokes SummitApt. 125,5725,East Aidan,Western Australia,Australia,2,Sunday,1,1022,Trousers,Relaxed Leg,M,orange,95,74,"A orange coloured, M sized, Relaxed Leg Trousers"
3558,3558,714,419,119,2,238,50,15121,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,13 Stokes SummitApt. 125,5725,East Aidan,Western Australia,Australia,2,Sunday,1,419,Shirt,Casual Slim Fit,XL,violet,113,57,"A violet coloured, XL sized, Casual Slim Fit Shirt"
3559,3559,714,951,97,1,97,50,15121,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,13 Stokes SummitApt. 125,5725,East Aidan,Western Australia,Australia,2,Sunday,1,951,Trousers,Slim-Fit,S,orange,119,55,"A orange coloured, S sized, Slim-Fit Trousers"
3560,3560,714,731,119,3,357,50,15121,2021-02-07,2021-02-19,Moore Oolahan,Genderqueer,63,13 Stokes SummitApt. 125,5725,East Aidan,Western Australia,Australia,2,Sunday,1,731,Jacket,Trench Coat,S,violet,112,69,"A violet coloured, S sized, Trench Coat Jacket"
3561,3561,715,598,112,1,112,225,51678,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,10,Tuesday,4,598,Jacket,Cardigan,L,red,118,41,"A red coloured, L sized, Cardigan Jacket"
3562,3562,715,831,117,3,351,225,51678,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,10,Tuesday,4,831,Jacket,Shearling,S,indigo,95,45,"A indigo coloured, S sized, Shearling Jacket"
3563,3563,715,1214,105,3,315,225,51678,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,10,Tuesday,4,1214,Trousers,Pleated,XL,blue,90,55,"A blue coloured, XL sized, Pleated Trousers"
3564,3564,715,583,100,3,300,225,51678,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,10,Tuesday,4,583,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket"
3565,3565,715,607,112,3,336,225,51678,2021-10-19,2021-11-12,Monty Gowen,Genderfluid,75,651 Garden CourtApt. 769,4755,Muellerfurt,Queensland,Australia,10,Tuesday,4,607,Jacket,Cardigan,M,yellow,118,64,"A yellow coloured, M sized, Cardigan Jacket"
3566,3566,716,501,102,2,204,502,32660,2021-07-31,2021-08-26,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,7,Saturday,3,501,Jacket,Windbreaker,S,yellow,109,66,"A yellow coloured, S sized, Windbreaker Jacket"
3567,3567,716,1085,115,3,345,502,32660,2021-07-31,2021-08-26,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,7,Saturday,3,1085,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers"
3568,3568,716,669,113,2,226,502,32660,2021-07-31,2021-08-26,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,7,Saturday,3,669,Jacket,Parka,XL,red,119,64,"A red coloured, XL sized, Parka Jacket"
3569,3569,716,1124,102,3,306,502,32660,2021-07-31,2021-08-26,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,7,Saturday,3,1124,Trousers,Cargo Pants,XL,red,106,45,"A red coloured, XL sized, Cargo Pants Trousers"
3570,3570,716,891,94,1,94,502,32660,2021-07-31,2021-08-26,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,7,Saturday,3,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers"
3571,3571,716,695,113,2,226,502,32660,2021-07-31,2021-08-26,Neilla Halladey,Male,34,95 Grimes ParkwaySuite 469,6075,East Aidan,Australian Capital Territory,Australia,7,Saturday,3,695,Jacket,Parka,XS,violet,119,59,"A violet coloured, XS sized, Parka Jacket"
3572,3572,717,1148,102,1,102,696,52327,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,3,Thursday,1,1148,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers"
3573,3573,717,219,106,1,106,696,52327,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,3,Thursday,1,219,Shirt,Chambray,XL,orange,105,57,"A orange coloured, XL sized, Chambray Shirt"
3574,3574,717,174,91,2,182,696,52327,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,3,Thursday,1,174,Shirt,Linen,XL,violet,116,73,"A violet coloured, XL sized, Linen Shirt"
3575,3575,717,237,106,1,106,696,52327,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,3,Thursday,1,237,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt"
3576,3576,717,518,102,3,306,696,52327,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,3,Thursday,1,518,Jacket,Windbreaker,L,indigo,109,67,"A indigo coloured, L sized, Windbreaker Jacket"
3577,3577,717,179,98,3,294,696,52327,2021-03-11,2021-04-05,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,3,Thursday,1,179,Shirt,Camp Collared,XL,red,112,79,"A red coloured, XL sized, Camp Collared Shirt"
3578,3578,718,231,106,1,106,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,231,Shirt,Chambray,S,blue,105,61,"A blue coloured, S sized, Chambray Shirt"
3579,3579,718,1070,93,1,93,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,1070,Trousers,Joggers,XS,blue,94,67,"A blue coloured, XS sized, Joggers Trousers"
3580,3580,718,935,96,1,96,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,935,Trousers,Drawstring,XS,indigo,104,61,"A indigo coloured, XS sized, Drawstring Trousers"
3581,3581,718,848,113,2,226,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,848,Trousers,Chinos,L,orange,100,60,"A orange coloured, L sized, Chinos Trousers"
3582,3582,718,1248,112,2,224,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,1248,Trousers,Tracksuit Bottoms,L,blue,91,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers"
3583,3583,718,1018,90,1,90,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,1018,Trousers,Relaxed Leg,L,red,95,63,"A red coloured, L sized, Relaxed Leg Trousers"
3584,3584,718,24,96,2,192,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,24,Shirt,Oxford Cloth,XL,blue,114,60,"A blue coloured, XL sized, Oxford Cloth Shirt"
3585,3585,718,442,107,3,321,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket"
3586,3586,718,117,92,1,92,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,117,Shirt,Denim,M,yellow,115,67,"A yellow coloured, M sized, Denim Shirt"
3587,3587,718,1255,112,2,224,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,1255,Trousers,Tracksuit Bottoms,XS,violet,91,67,"A violet coloured, XS sized, Tracksuit Bottoms Trousers"
3588,3588,718,921,96,2,192,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers"
3589,3589,718,862,113,2,226,665,55727,2021-05-13,2021-05-20,Jedidiah Sydall,Genderfluid,61,1713 Cormier RunSuite 980,2022,Kiehnstad,Australian Capital Territory,Australia,5,Thursday,2,862,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers"
3590,3590,719,667,113,3,339,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,667,Jacket,Parka,M,red,119,56,"A red coloured, M sized, Parka Jacket"
3591,3591,719,434,107,2,214,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,434,Jacket,Denim,XL,yellow,92,56,"A yellow coloured, XL sized, Denim Jacket"
3592,3592,719,212,106,3,318,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,212,Shirt,Chambray,M,red,105,48,"A red coloured, M sized, Chambray Shirt"
3593,3593,719,99,118,1,118,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,99,Shirt,Flannel,XL,indigo,96,57,"A indigo coloured, XL sized, Flannel Shirt"
3594,3594,719,757,109,1,109,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket"
3595,3595,719,891,94,1,94,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers"
3596,3596,719,494,102,2,204,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,494,Jacket,Windbreaker,XL,red,109,48,"A red coloured, XL sized, Windbreaker Jacket"
3597,3597,719,349,109,3,327,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,349,Shirt,Mandarin Collar,XL,violet,108,71,"A violet coloured, XL sized, Mandarin Collar Shirt"
3598,3598,719,594,100,1,100,387,24377,2021-09-19,2021-09-24,Alameda Fincke,Male,43,6239 Kreiger HillApt. 899,2080,Matthewstad,Victoria,Australia,9,Sunday,3,594,Jacket,Bomber,XL,violet,90,53,"A violet coloured, XL sized, Bomber Jacket"
3599,3599,720,1145,102,1,102,465,33029,2021-03-12,2021-03-23,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,3,Friday,1,1145,Trousers,Cargo Pants,XS,indigo,106,51,"A indigo coloured, XS sized, Cargo Pants Trousers"
3600,3600,720,846,113,3,339,465,33029,2021-03-12,2021-03-23,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,3,Friday,1,846,Trousers,Chinos,S,orange,100,58,"A orange coloured, S sized, Chinos Trousers"
3601,3601,720,782,91,1,91,465,33029,2021-03-12,2021-03-23,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,3,Friday,1,782,Jacket,Pullover,M,yellow,114,49,"A yellow coloured, M sized, Pullover Jacket"
3602,3602,720,375,94,1,94,465,33029,2021-03-12,2021-03-23,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,3,Friday,1,375,Shirt,Henley,XS,indigo,92,58,"A indigo coloured, XS sized, Henley Shirt"
3603,3603,720,225,106,3,318,465,33029,2021-03-12,2021-03-23,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,3,Friday,1,225,Shirt,Chambray,XS,green,105,50,"A green coloured, XS sized, Chambray Shirt"
3604,3604,721,855,113,3,339,755,59414,2021-08-28,2021-09-04,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,8,Saturday,3,855,Trousers,Chinos,XS,green,100,75,"A green coloured, XS sized, Chinos Trousers"
3605,3605,721,483,118,3,354,755,59414,2021-08-28,2021-09-04,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,8,Saturday,3,483,Jacket,Puffer,L,indigo,110,61,"A indigo coloured, L sized, Puffer Jacket"
3606,3606,721,543,98,1,98,755,59414,2021-08-28,2021-09-04,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,8,Saturday,3,543,Jacket,Leather,L,green,113,71,"A green coloured, L sized, Leather Jacket"
3607,3607,721,1162,99,1,99,755,59414,2021-08-28,2021-09-04,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,8,Saturday,3,1162,Trousers,High-Waisted,M,orange,98,69,"A orange coloured, M sized, High-Waisted Trousers"
3608,3608,721,921,96,3,288,755,59414,2021-08-28,2021-09-04,Herbert Rock,Female,79,04 Dare TerraceSuite 650,9976,West Aaron,New South Wales,Australia,8,Saturday,3,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers"
3609,3609,722,362,94,2,188,401,20524,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,10,Sunday,4,362,Shirt,Henley,M,yellow,92,71,"A yellow coloured, M sized, Henley Shirt"
3610,3610,722,736,109,2,218,401,20524,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,10,Sunday,4,736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket"
3611,3611,722,838,117,2,234,401,20524,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,10,Sunday,4,838,Jacket,Shearling,L,violet,95,61,"A violet coloured, L sized, Shearling Jacket"
3612,3612,722,651,93,1,93,401,20524,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,10,Sunday,4,651,Jacket,Coach,S,blue,115,47,"A blue coloured, S sized, Coach Jacket"
3613,3613,722,65,104,2,208,401,20524,2021-10-24,2021-11-20,Waylen Swallwell,Non-binary,73,254 Layla AvenueSuite 506,613,Sarahstad,Western Australia,Australia,10,Sunday,4,65,Shirt,Dress,XS,violet,119,63,"A violet coloured, XS sized, Dress Shirt"
3614,3614,723,836,117,3,351,135,54098,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,10,Sunday,4,836,Jacket,Shearling,S,violet,95,49,"A violet coloured, S sized, Shearling Jacket"
3615,3615,723,1009,106,1,106,135,54098,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,10,Sunday,4,1009,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers"
3616,3616,723,1050,93,3,279,135,54098,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,10,Sunday,4,1050,Trousers,Joggers,XS,red,94,65,"A red coloured, XS sized, Joggers Trousers"
3617,3617,723,550,98,3,294,135,54098,2021-10-03,2021-10-16,Mycah Rodie,Genderfluid,25,3087 Victoria DriveApt. 454,3184,Port Abigail,Western Australia,Australia,10,Sunday,4,550,Jacket,Leather,XS,indigo,113,78,"A indigo coloured, XS sized, Leather Jacket"
3618,3618,724,693,113,2,226,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,693,Jacket,Parka,L,indigo,119,44,"A indigo coloured, L sized, Parka Jacket"
3619,3619,724,1193,105,3,315,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,1193,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers"
3620,3620,724,791,91,2,182,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,791,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket"
3621,3621,724,511,102,3,306,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket"
3622,3622,724,1012,106,2,212,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers"
3623,3623,724,665,113,2,226,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,665,Jacket,Parka,XS,red,119,65,"A red coloured, XS sized, Parka Jacket"
3624,3624,724,625,112,2,224,394,14883,2021-03-04,2021-03-28,Eba Bauser,Bigender,26,984 Boyer KnollApt. 699,2204,Audreyport,Tasmania,Australia,3,Thursday,1,625,Jacket,Cardigan,XS,violet,118,40,"A violet coloured, XS sized, Cardigan Jacket"
3625,3625,725,265,95,3,285,674,55213,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,9,Sunday,3,265,Shirt,Polo,XS,blue,117,56,"A blue coloured, XS sized, Polo Shirt"
3626,3626,725,32,96,1,96,674,55213,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,9,Sunday,3,32,Shirt,Oxford Cloth,M,violet,114,65,"A violet coloured, M sized, Oxford Cloth Shirt"
3627,3627,725,1217,105,3,315,674,55213,2021-09-26,2021-10-05,Marthena Matterson,Bigender,36,5420 Amelia IslandSuite 286,4389,Goodwinmouth,South Australia,Australia,9,Sunday,3,1217,Trousers,Pleated,M,indigo,90,48,"A indigo coloured, M sized, Pleated Trousers"
