,sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter
4445,4445,886,407,119,3,357,898,51067,2021-09-22,2021-10-18,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,9,Wednesday,3
4446,4446,886,466,118,3,354,898,51067,2021-09-22,2021-10-18,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,9,Wednesday,3
4447,4447,886,792,91,2,182,898,51067,2021-09-22,2021-10-18,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,9,Wednesday,3
4448,4448,886,357,94,2,188,898,51067,2021-09-22,2021-10-18,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,9,Wednesday,3
4449,4449,887,153,91,1,91,669,10969,2021-01-27,2021-02-20,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,1,Wednesday,1
4450,4450,887,356,94,2,188,669,10969,2021-01-27,2021-02-20,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,1,Wednesday,1
4451,4451,887,905,94,2,188,669,10969,2021-01-27,2021-02-20,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,1,Wednesday,1
4452,4452,887,977,97,2,194,669,10969,2021-01-27,2021-02-20,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,1,Wednesday,1
4453,4453,887,192,98,2,196,669,10969,2021-01-27,2021-02-20,Bobbi Pickerill,Genderfluid,68,1463 Hills RidgeApt. 034,4318,Bauchland,Victoria,Australia,1,Wednesday,1
4454,4454,888,395,119,2,238,108,38001,2021-04-20,2021-05-03,Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,4,Tuesday,2
4455,4455,889,577,100,2,200,332,27115,2021-07-31,2021-08-11,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,7,Saturday,3
4456,4456,890,664,93,2,186,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4457,4457,890,1126,102,1,102,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4458,4458,890,1052,93,2,186,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4459,4459,890,705,119,3,357,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4460,4460,890,1247,112,3,336,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4461,4461,890,545,98,1,98,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4462,4462,890,359,94,3,282,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4463,4463,890,838,117,1,117,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4464,4464,890,1121,102,3,306,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4465,4465,890,189,98,3,294,649,54889,2021-06-21,2021-07-07,Willey Tolley,Genderfluid,74,3796 Kayla RoadSuite 477,5825,Schneiderbury,Northern Territory,Australia,6,Monday,2
4466,4466,891,442,107,3,321,350,36118,2021-08-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,8,Thursday,3
4467,4467,891,676,113,1,113,350,36118,2021-08-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,8,Thursday,3
4468,4468,891,514,102,2,204,350,36118,2021-08-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,8,Thursday,3
4469,4469,891,71,118,3,354,350,36118,2021-08-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,8,Thursday,3
4470,4470,891,193,98,3,294,350,36118,2021-08-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,8,Thursday,3
4471,4471,892,983,106,2,212,586,21071,2021-04-09,2021-04-11,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,4,Friday,2
4472,4472,893,1118,115,3,345,854,49324,2021-03-06,2021-03-14,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,3,Saturday,1
4473,4473,893,1243,112,2,224,854,49324,2021-03-06,2021-03-14,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,3,Saturday,1
4474,4474,893,838,117,1,117,854,49324,2021-03-06,2021-03-14,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,3,Saturday,1
4475,4475,893,132,92,3,276,854,49324,2021-03-06,2021-03-14,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,3,Saturday,1
4476,4476,893,927,96,2,192,854,49324,2021-03-06,2021-03-14,Lisle Worthing,Female,74,8360 Poppy SummitSuite 841,6775,Walkertown,Victoria,Australia,3,Saturday,1
4477,4477,894,160,91,3,273,1000,35622,2021-10-11,2021-10-13,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,10,Monday,4
4478,4478,894,1117,115,3,345,1000,35622,2021-10-11,2021-10-13,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,10,Monday,4
4479,4479,894,1070,93,3,279,1000,35622,2021-10-11,2021-10-13,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,10,Monday,4
4480,4480,894,1177,99,2,198,1000,35622,2021-10-11,2021-10-13,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,10,Monday,4
4481,4481,894,1239,112,1,112,1000,35622,2021-10-11,2021-10-13,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,10,Monday,4
4482,4482,894,109,92,3,276,1000,35622,2021-10-11,2021-10-13,Mandel Fairbanks,Male,71,1671 Lauren KnollSuite 945,9012,Lake Audreyborough,Tasmania,Australia,10,Monday,4
4483,4483,895,89,118,3,354,664,56830,2021-07-26,2021-08-15,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,7,Monday,3
4484,4484,895,835,117,1,117,664,56830,2021-07-26,2021-08-15,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,7,Monday,3
4485,4485,895,600,112,2,224,664,56830,2021-07-26,2021-08-15,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,7,Monday,3
4486,4486,895,643,93,1,93,664,56830,2021-07-26,2021-08-15,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,7,Monday,3
4487,4487,895,70,118,2,236,664,56830,2021-07-26,2021-08-15,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,7,Monday,3
4488,4488,895,700,119,1,119,664,56830,2021-07-26,2021-08-15,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,7,Monday,3
4489,4489,896,621,112,3,336,446,46213,2021-03-14,2021-03-31,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,3,Sunday,1
4490,4490,896,388,119,2,238,446,46213,2021-03-14,2021-03-31,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,3,Sunday,1
4491,4491,896,124,92,2,184,446,46213,2021-03-14,2021-03-31,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,3,Sunday,1
4492,4492,896,1072,93,1,93,446,46213,2021-03-14,2021-03-31,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,3,Sunday,1
4493,4493,896,905,94,1,94,446,46213,2021-03-14,2021-03-31,Benny Songist,Non-binary,47,165 Hermiston LoopSuite 403,1552,North Lukeshire,Tasmania,Australia,3,Sunday,1
4494,4494,897,30,96,3,288,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4495,4495,897,91,118,3,354,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4496,4496,897,331,109,1,109,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4497,4497,897,589,100,2,200,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4498,4498,897,819,117,1,117,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4499,4499,897,873,113,1,113,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4500,4500,897,820,117,3,351,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4501,4501,897,546,98,3,294,278,46681,2021-08-26,2021-09-17,Michele Osmant,Non-binary,73,370 Koch SummitApt. 142,8967,North Josephmouth,Queensland,Australia,8,Thursday,3
4502,4502,898,970,97,3,291,465,51868,2021-06-30,2021-07-04,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,6,Wednesday,2
4503,4503,898,212,106,3,318,465,51868,2021-06-30,2021-07-04,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,6,Wednesday,2
4504,4504,898,207,98,2,196,465,51868,2021-06-30,2021-07-04,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,6,Wednesday,2
4505,4505,898,366,94,1,94,465,51868,2021-06-30,2021-07-04,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,6,Wednesday,2
4506,4506,898,911,96,2,192,465,51868,2021-06-30,2021-07-04,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,6,Wednesday,2
4507,4507,898,28,96,3,288,465,51868,2021-06-30,2021-07-04,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,6,Wednesday,2
4508,4508,899,712,119,3,357,408,32250,2021-08-04,2021-08-14,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,8,Wednesday,3
4509,4509,899,112,92,2,184,408,32250,2021-08-04,2021-08-14,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,8,Wednesday,3
4510,4510,899,412,119,2,238,408,32250,2021-08-04,2021-08-14,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,8,Wednesday,3
4511,4511,899,1147,102,3,306,408,32250,2021-08-04,2021-08-14,Alis MacCulloch,Genderfluid,66,8142 Jackson ParkwaySuite 475,5079,Lake Haydenton,Australian Capital Territory,Australia,8,Wednesday,3
4512,4512,900,636,93,2,186,409,31161,2021-07-07,2021-07-24,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,7,Wednesday,3
4513,4513,900,609,112,1,112,409,31161,2021-07-07,2021-07-24,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,7,Wednesday,3
4514,4514,900,406,119,1,119,409,31161,2021-07-07,2021-07-24,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,7,Wednesday,3
4515,4515,900,1108,115,3,345,409,31161,2021-07-07,2021-07-24,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,7,Wednesday,3
4516,4516,900,820,117,2,234,409,31161,2021-07-07,2021-07-24,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,7,Wednesday,3
4517,4517,900,679,113,3,339,409,31161,2021-07-07,2021-07-24,Alphonse Galego,Male,75,553 Alexander TrailSuite 694,134,New Chase,Australian Capital Territory,Australia,7,Wednesday,3
4518,4518,901,1144,102,2,204,305,46735,2021-05-05,2021-05-06,Meryl Kender,Genderqueer,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,5,Wednesday,2
4519,4519,901,927,96,1,96,305,46735,2021-05-05,2021-05-06,Meryl Kender,Genderqueer,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,5,Wednesday,2
4520,4520,901,207,98,3,294,305,46735,2021-05-05,2021-05-06,Meryl Kender,Genderqueer,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,5,Wednesday,2
4521,4521,901,650,93,2,186,305,46735,2021-05-05,2021-05-06,Meryl Kender,Genderqueer,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,5,Wednesday,2
4522,4522,901,441,107,1,107,305,46735,2021-05-05,2021-05-06,Meryl Kender,Genderqueer,25,0052 Benjamin MewsApt. 635,7024,Lake Aidan,Australian Capital Territory,Australia,5,Wednesday,2
4523,4523,902,21,96,1,96,553,30330,2021-01-12,2021-01-15,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,1,Tuesday,1
4524,4524,902,683,113,2,226,553,30330,2021-01-12,2021-01-15,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,1,Tuesday,1
4525,4525,902,118,92,1,92,553,30330,2021-01-12,2021-01-15,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,1,Tuesday,1
4526,4526,902,892,94,2,188,553,30330,2021-01-12,2021-01-15,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,1,Tuesday,1
4527,4527,902,365,94,1,94,553,30330,2021-01-12,2021-01-15,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,1,Tuesday,1
4528,4528,902,568,100,3,300,553,30330,2021-01-12,2021-01-15,Niels Loadsman,Genderfluid,30,0204 Andrew JunctionApt. 904,7146,Kaiview,New South Wales,Australia,1,Tuesday,1
4529,4529,903,516,102,2,204,789,21721,2021-01-05,2021-01-21,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,1,Tuesday,1
4530,4530,903,121,92,1,92,789,21721,2021-01-05,2021-01-21,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,1,Tuesday,1
4531,4531,903,651,93,2,186,789,21721,2021-01-05,2021-01-21,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,1,Tuesday,1
4532,4532,903,992,106,2,212,789,21721,2021-01-05,2021-01-21,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,1,Tuesday,1
4533,4533,903,420,107,3,321,789,21721,2021-01-05,2021-01-21,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,1,Tuesday,1
4534,4534,903,1132,102,1,102,789,21721,2021-01-05,2021-01-21,Bone Perche,Genderqueer,36,638 Thomas ManorApt. 038,1438,Aliceland,Western Australia,Australia,1,Tuesday,1
4535,4535,904,1098,115,3,345,980,40117,2021-03-24,2021-04-07,Sharleen Langworthy,Agender,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,3,Wednesday,1
4536,4536,904,148,91,3,273,980,40117,2021-03-24,2021-04-07,Sharleen Langworthy,Agender,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,3,Wednesday,1
4537,4537,904,1096,115,3,345,980,40117,2021-03-24,2021-04-07,Sharleen Langworthy,Agender,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,3,Wednesday,1
4538,4538,904,1240,112,1,112,980,40117,2021-03-24,2021-04-07,Sharleen Langworthy,Agender,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,3,Wednesday,1
4539,4539,904,150,91,2,182,980,40117,2021-03-24,2021-04-07,Sharleen Langworthy,Agender,35,317 Sophia MewsApt. 328,5926,Isaacberg,South Australia,Australia,3,Wednesday,1
4540,4540,905,486,118,3,354,439,57884,2021-01-11,2021-01-23,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,1,Monday,1
4541,4541,905,79,118,1,118,439,57884,2021-01-11,2021-01-23,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,1,Monday,1
4542,4542,905,870,113,2,226,439,57884,2021-01-11,2021-01-23,Daren Airs,Female,75,378 John MallSuite 835,3142,West Thomas,Victoria,Australia,1,Monday,1
4543,4543,906,97,118,1,118,870,40632,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,1,Thursday,1
4544,4544,906,569,100,2,200,870,40632,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,1,Thursday,1
4545,4545,906,543,98,1,98,870,40632,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,1,Thursday,1
4546,4546,906,727,119,3,357,870,40632,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,1,Thursday,1
4547,4547,906,1027,90,1,90,870,40632,2021-01-21,2021-02-04,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,1,Thursday,1
4548,4548,907,121,92,1,92,971,26863,2021-08-15,2021-08-17,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,8,Sunday,3
4549,4549,907,115,92,1,92,971,26863,2021-08-15,2021-08-17,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,8,Sunday,3
4550,4550,907,559,98,2,196,971,26863,2021-08-15,2021-08-17,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,8,Sunday,3
4551,4551,908,635,93,2,186,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4552,4552,908,132,92,2,184,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4553,4553,908,196,98,3,294,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4554,4554,908,49,104,1,104,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4555,4555,908,1054,93,3,279,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4556,4556,908,817,117,3,351,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4557,4557,908,141,91,1,91,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4558,4558,908,631,93,3,279,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4559,4559,908,238,106,2,212,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4560,4560,908,842,113,1,113,422,55562,2021-03-15,2021-04-08,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,3,Monday,1
4561,4561,909,1218,105,1,105,465,34050,2021-07-18,2021-08-09,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,7,Sunday,3
4562,4562,909,613,112,1,112,465,34050,2021-07-18,2021-08-09,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,7,Sunday,3
4563,4563,909,309,105,3,315,465,34050,2021-07-18,2021-08-09,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,7,Sunday,3
4564,4564,909,158,91,3,273,465,34050,2021-07-18,2021-08-09,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,7,Sunday,3
4565,4565,909,1169,99,3,297,465,34050,2021-07-18,2021-08-09,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,7,Sunday,3
4566,4566,909,507,102,3,306,465,34050,2021-07-18,2021-08-09,Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,7,Sunday,3
4567,4567,910,465,118,3,354,738,14581,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,1,Wednesday,1
4568,4568,910,908,94,2,188,738,14581,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,1,Wednesday,1
4569,4569,910,293,105,2,210,738,14581,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,1,Wednesday,1
4570,4570,910,21,96,2,192,738,14581,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,1,Wednesday,1
4571,4571,910,34,96,2,192,738,14581,2021-01-27,2021-02-06,Lilyan Pirt,Genderqueer,55,261 Savannah IslandSuite 304,5450,Hollyfort,Northern Territory,Australia,1,Wednesday,1
4572,4572,911,979,97,1,97,189,58886,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,8,Monday,3
4573,4573,911,372,94,2,188,189,58886,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,8,Monday,3
4574,4574,911,915,96,1,96,189,58886,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,8,Monday,3
4575,4575,911,87,118,1,118,189,58886,2021-08-23,2021-09-06,Deedee Pashe,Bigender,28,96 Bartoletti StreetApt. 671,3678,Lake Abigailhaven,Western Australia,Australia,8,Monday,3
4576,4576,912,1060,93,3,279,780,48097,2021-08-23,2021-09-09,Cinda Alleyne,Genderfluid,55,60 Claudia LaneSuite 183,1702,Caitlinview,Victoria,Australia,8,Monday,3
4577,4577,913,761,109,1,109,597,16265,2021-04-03,2021-04-19,Hi Simenel,Genderfluid,80,78 O'hara CircuitApt. 096,1966,Lake Michaelbury,South Australia,Australia,4,Saturday,2
4578,4578,913,222,106,3,318,597,16265,2021-04-03,2021-04-19,Hi Simenel,Genderfluid,80,78 O'hara CircuitApt. 096,1966,Lake Michaelbury,South Australia,Australia,4,Saturday,2
4579,4579,914,123,92,3,276,577,36771,2021-05-09,2021-05-12,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,5,Sunday,2
4580,4580,914,1114,115,2,230,577,36771,2021-05-09,2021-05-12,Hillier Seward,Genderfluid,32,11 Savannah LaneSuite 334,6269,Heaneyview,South Australia,Australia,5,Sunday,2
4581,4581,915,236,106,2,212,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4582,4582,915,216,106,1,106,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4583,4583,915,23,96,1,96,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4584,4584,915,53,104,1,104,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4585,4585,915,575,100,3,300,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4586,4586,915,1131,102,3,306,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4587,4587,915,1171,99,2,198,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
4588,4588,915,1000,106,1,106,266,49775,2021-04-17,2021-05-04,Sheff Ruoss,Non-binary,55,269 Cartwright ParadeSuite 150,7685,Laylabury,New South Wales,Australia,4,Saturday,2
